Gene	Score	0.95 MoE	P-Value	FDR
ILF2	0.3477160960890021		0.1298014566497057	0.6675204918032788
PSG4	0.3476755280862712		0.12990122717749178	0.6675204918032788
TRIM65	0.3476550443836574		0.12995111244138483	0.6675204918032788
LOC648852	0.34758011447015363		0.12995111244138483	0.6675204918032788
ANKS1B	0.3475618770256068		0.12995111244138483	0.6675204918032788
CDC2L1	0.3475366466648746		0.13000099770527787	0.6675204918032788
CBLL1	0.34752696871094924		0.13000099770527787	0.6675204918032788
MTF2	0.3475154002181046		0.13000099770527787	0.6675204918032788
GSTO2	0.3475000767489514		0.13000099770527787	0.6675204918032788
C12ORF41	0.3473837531650061		0.130150653496957	0.66794674859191
CPNE5	0.3473830692740361		0.130150653496957	0.66794674859191
LY6E	0.3472746903352396		0.1302504240247431	0.6681133520551443
NSUN2	0.34724958210024964		0.1302504240247431	0.6681133520551443
RNF133	0.3471381012815546		0.1303501945525292	0.6681133520551443
BANF1	0.347117101542746		0.1303501945525292	0.6681133520551443
SPOCK3	0.34709226430841467		0.13049985034420833	0.6681133520551443
ZNF717	0.3470834792965689		0.13049985034420833	0.6681133520551443
PPP1R9B	0.3470768592058921		0.13049985034420833	0.6681133520551443
UBE2E2	0.34703380880884693		0.13049985034420833	0.6681133520551443
DHX16	0.3469967155015872		0.13049985034420833	0.6681133520551443
CESK1	0.34689161305546623		0.13054973560810137	0.6681133520551443
EDN3	0.3468548714955994		0.13054973560810137	0.6681133520551443
PITPNA	0.3466455543306196		0.13094881771924574	0.6694720734506504
ZNF304	0.34663505244628756		0.13094881771924574	0.6694720734506504
TRDN	0.34661022450326295		0.13094881771924574	0.6694720734506504
MGC3207	0.3464646862966485		0.13094881771924574	0.6694720734506504
DCP1B	0.3463244515846166		0.1309987029831388	0.6695563488016318
C8ORF74	0.34624866405979604		0.13119824403871097	0.6698930208863985
STRAP	0.3462458113519857		0.13119824403871097	0.6698930208863985
PLEKHA3	0.34623826823391557		0.13119824403871097	0.6698930208863985
LOC647149	0.3462293999608521		0.13119824403871097	0.6698930208863985
ZNF140	0.34608930718946845		0.13129801456649706	0.6702317290552585
OR2J3	0.3460854931020648		0.1313478998303901	0.6703156822810591
C9ORF121	0.34603685702734654		0.13139778509428315	0.6703967446592065
FAM19A5	0.34596616272493586		0.13149755562206925	0.6703967446592065
TMPRSS11B	0.34588896087232046		0.13149755562206925	0.6703967446592065
NACA	0.3458842832243248		0.13149755562206925	0.6703967446592065
LOC257396	0.3458272317938288		0.1315474408859623	0.6704805491990847
C11ORF64	0.34573361141962217		0.13174698194153447	0.6713268937468226
HUMBINDC	0.34567657266442503		0.13179686720542752	0.6714104193138501
SDHB	0.3456210515390428		0.13194652299710666	0.6717440974866717
CHST1	0.345615415222762		0.13194652299710666	0.6717440974866717
TYRO3	0.34559028312493134		0.1319964082609997	0.6717440974866717
ADRM1	0.345579130388008		0.1319964082609997	0.6717440974866717
LOC647263	0.3455390936994586		0.1320961787887858	0.6720812182741117
LOC284561	0.34543096218558567		0.13224583458046493	0.6723264064875824
DBC1	0.34541148780760644		0.13229571984435798	0.6723264064875824
IL8RB	0.3453855612080566		0.13229571984435798	0.6723264064875824
LOC283481	0.3452697210121138		0.13234560510825102	0.6723264064875824
LOC643813	0.3452524993347845		0.13234560510825102	0.6723264064875824
MTO1	0.3451977221645189		0.13234560510825102	0.6723264064875824
GTPBP9	0.3450889752429621		0.13239549037214407	0.6724094248796555
SLITRK5	0.3450358963234777		0.13249526089993016	0.6725753355279818
ING3	0.3449933245946521		0.13249526089993016	0.6725753355279818
ZNF533	0.3448939836804188		0.13259503142771625	0.6727272727272727
SPINK2	0.3447424904631679		0.1327446872193954	0.6727272727272727
MYOM1	0.34467434278854564		0.1327446872193954	0.6727272727272727
WDR45L	0.3445939733473066		0.13279457248328844	0.6727272727272727
KRTAP3-2	0.3445684071583126		0.13279457248328844	0.6727272727272727
FLJ21908	0.3445418726914885		0.13279457248328844	0.6727272727272727
PCSK1	0.34453766496863736		0.13279457248328844	0.6727272727272727
LOC170425	0.34447492889479703		0.13289434301107453	0.6727272727272727
UBE2I	0.3444198710247529		0.13289434301107453	0.6727272727272727
LOC642924	0.3443536094537801		0.13289434301107453	0.6727272727272727
PEX7	0.3443363662524855		0.13289434301107453	0.6727272727272727
C19ORF43	0.3442520065751399		0.13304399880275367	0.6733148194900278
RIN3	0.3442513542811867		0.1330938840666467	0.6733972741039879
REG3G	0.3442053443013437		0.13324353985832585	0.6738143289606459
FLJ39822	0.34413874742172074		0.13324353985832585	0.6738143289606459
RP4-756G23.1	0.34405887174221017		0.13344308091389803	0.6741431451612904
SLC30A9	0.3440493941463951		0.13344308091389803	0.6741431451612904
SFRS2	0.34404099550568934		0.13344308091389803	0.6741431451612904
CACHD1	0.3440272514736667		0.13344308091389803	0.6741431451612904
TFPT	0.3440178454158736		0.13349296617779108	0.6742252456538171
CXORF50	0.34395332970872844		0.13354285144168412	0.6743073047858942
CCDC104	0.34388620333668607		0.13364262196947022	0.6746411483253588
GPR75	0.3437256571653609		0.1338421630250424	0.6754783484390735
ADMR	0.34365792507638643		0.1339419335528285	0.6758117291719105
DDX23	0.34363289484444837		0.13404170408061458	0.6759748427672956
PHPT1	0.3436190101351812		0.13404170408061458	0.6759748427672956
FAM104B	0.3434244796035711		0.13424124513618677	0.6765518974616738
RBP7	0.34341463948995216		0.1342911304000798	0.6765518974616738
LOC643693	0.3433503025488444		0.1342911304000798	0.6765518974616738
PBEF1	0.34333962533291107		0.1342911304000798	0.6765518974616738
LOC284352	0.3433226343973555		0.13434101566397286	0.6766331658291458
ASPHD2	0.3432939873940886		0.1343909009278659	0.6767143933685004
LMNB2	0.3431855142045987		0.13459044198343809	0.67754897036665
TDRD10	0.3431072003812658		0.13469021251122418	0.677710843373494
LRFN5	0.34310292841044543		0.13469021251122418	0.677710843373494
FLJ43806	0.3430476671433692		0.13474009777511722	0.6777917189460477
ARID2	0.34294097302172705		0.13498952409458245	0.6784999999999999
PLCB1	0.3428555869570194		0.1351391798862616	0.6784999999999999
ASB6	0.34274998221332326		0.13518906515015464	0.6784999999999999
RSC1A1	0.34273362028345883		0.13523895041404768	0.6784999999999999
CYP2C8	0.34267381282750514		0.13523895041404768	0.6784999999999999
FLJ20464	0.342636332703449		0.13523895041404768	0.6784999999999999
C2ORF10	0.34258328115118664		0.13523895041404768	0.6784999999999999
ZFP64	0.34257297960661975		0.13523895041404768	0.6784999999999999
LRRC46	0.34257288514037226		0.13523895041404768	0.6784999999999999
PGLYRP1	0.34255662969772305		0.13528883567794073	0.6784999999999999
KCNK5	0.34248745273783787		0.13528883567794073	0.6784999999999999
MAGEB4	0.3424781922191528		0.13528883567794073	0.6784999999999999
SLC45A3	0.342394487500589		0.13533872094183377	0.6784999999999999
DNAH1	0.34237785214669764		0.13538860620572682	0.6784999999999999
ACOT2	0.3423666730534804		0.13538860620572682	0.6784999999999999
CUL5	0.3422784240919421		0.1354883767335129	0.6786606696651674
SELS	0.34227078686357554		0.1354883767335129	0.6786606696651674
UQCR	0.34208588099896575		0.1356879177890851	0.6788739412057797
LOC388494	0.3420317595508752		0.13578768831687119	0.6788739412057797
GJA1	0.3420163616123793		0.13578768831687119	0.6788739412057797
FAM55A	0.3420162113177241		0.13578768831687119	0.6788739412057797
MGC16169	0.34194636803900014		0.13578768831687119	0.6788739412057797
ZCCHC10	0.341892976741415		0.13578768831687119	0.6788739412057797
LRRC48	0.3418442685852368		0.13578768831687119	0.6788739412057797
POPDC2	0.3417389254966439		0.13583757358076423	0.6788739412057797
RP6-213H19.1	0.34170756502128646		0.13588745884465728	0.6788739412057797
HPS6	0.34170365444670714		0.13588745884465728	0.6788739412057797
TSTA3	0.3416765369804684		0.13593734410855032	0.6788739412057797
PDE6C	0.34162823449747604		0.13593734410855032	0.6788739412057797
CSNK2B	0.3415714792265795		0.13603711463633641	0.6790246329932819
LOC441108	0.3413829480749435		0.13608699990022946	0.6790246329932819
DKFZP761D1918	0.3413570577005972		0.13608699990022946	0.6790246329932819
VPS25	0.3412560041093402		0.1361368851641225	0.6790246329932819
SET	0.3412523884237832		0.1361368851641225	0.6790246329932819
LOC645188	0.3412305054715639		0.13628654095580164	0.6794329768714249
TMEM146	0.34121367186034		0.13628654095580164	0.6794329768714249
SHANK2	0.34109681419967697		0.13643619674748078	0.6795827123695976
CACNB2	0.3410958139004861		0.13643619674748078	0.6795827123695976
VPS8	0.34102112108599186		0.13648608201137383	0.6795827123695976
KRT13	0.3409875822456936		0.13648608201137383	0.6795827123695976
LOC644396	0.3409785511591401		0.13648608201137383	0.6795827123695976
STUB1	0.3409072666036059		0.13658585253915992	0.6797418073485599
DJ122O8.2	0.3408957805583062		0.13658585253915992	0.6797418073485599
LTBR	0.3408516395460666		0.13678539359473213	0.6805246226181638
LARP7	0.34081201817584555		0.13693504938641127	0.6805246226181638
LOC116349	0.34076132320040237		0.13693504938641127	0.6805246226181638
NR2E3	0.3407485690558341		0.13693504938641127	0.6805246226181638
APOF	0.34074781455106995		0.13693504938641127	0.6805246226181638
LOC283033	0.3406068779940739		0.1370847051780904	0.6805246226181638
UPP2	0.34060483276901715		0.1370847051780904	0.6805246226181638
KIR2DS2	0.34060366340149856		0.1370847051780904	0.6805246226181638
ZSWIM2	0.34051362504311755		0.1370847051780904	0.6805246226181638
DDX11	0.3403788747049007		0.13713459044198345	0.6805246226181638
LBR	0.3403371590818745		0.1371844757058765	0.6805246226181638
ABO	0.3403229312744299		0.1371844757058765	0.6805246226181638
ZNF672	0.3403216357798213		0.1371844757058765	0.6805246226181638
GNAT3	0.3402236262401611		0.1372842462336626	0.6808510638297873
C14ORF37	0.34008929987106234		0.13738401676144868	0.6810089020771514
GRM1	0.34006817606004786		0.13738401676144868	0.6810089020771514
C22ORF31	0.3400140788938485		0.13753367255312782	0.6815822002472188
FLJ43390	0.3398648875910961		0.13778309887259305	0.6823907137564831
PSPC1	0.33984648768601544		0.13778309887259305	0.6823907137564831
XTP7	0.3397778222058053		0.1378329841364861	0.6823907137564831
ZMAT2	0.33969194076818116		0.1378329841364861	0.6823907137564831
P2RY14	0.33963097925272745		0.13788286940037914	0.6824224519940916
PGAM1	0.3396119960284099		0.13793275466427218	0.6824224519940916
ZNF624	0.3396103254273973		0.13798263992816523	0.6824224519940916
KIAA0947	0.3395977923815905		0.13798263992816523	0.6824224519940916
RP11-444E17.2	0.3395479207783385		0.13813229571984437	0.6824224519940916
ANK1	0.33953656014400707		0.13813229571984437	0.6824224519940916
FGFR2	0.33952007400847384		0.13813229571984437	0.6824224519940916
NDUFS7	0.3395005350517131		0.1381821809837374	0.6824224519940916
L3MBTL4	0.3394995581895778		0.1381821809837374	0.6824224519940916
TROVE2	0.33940829291749747		0.13823206624763046	0.6824224519940916
GLRB	0.3394048761793357		0.13823206624763046	0.6824224519940916
CCDC101	0.3393693487583589		0.1382819515115235	0.6824224519940916
TM9SF4	0.33936800853967175		0.1382819515115235	0.6824224519940916
PAEP	0.3393531096159507		0.1383817220393096	0.6827467388629093
SP140	0.3393090291240922		0.1384814925670957	0.6829808165272996
TCEA1	0.3392363340447183		0.13853137783098873	0.6829808165272996
EFNA1	0.33920106456082444		0.13853137783098873	0.6829808165272996
THRAP6	0.3391236033371872		0.13858126309488178	0.6830587656749447
INPP1	0.33902856252618707		0.13868103362266787	0.6832023575638507
C20ORF7	0.33896886051491626		0.13873091888656092	0.6832023575638507
SCARA5	0.33895047284942464		0.13873091888656092	0.6832023575638507
ORC4L	0.33878395857186006		0.13878080415045396	0.6832023575638507
ADAM32	0.3387838852933636		0.13878080415045396	0.6832023575638507
PLCG2	0.33874008728678856		0.13888057467824005	0.683525656764056
LOC344405	0.33863185498649834		0.13917988626159833	0.6841976516634051
C12ORF33	0.3386220734369437		0.13917988626159833	0.6841976516634051
SERPINA9	0.3386004879368913		0.13917988626159833	0.6841976516634051
PAQR3	0.3384823019389665		0.13917988626159833	0.6841976516634051
LOC440864	0.33837472576020083		0.1393794273171705	0.6841976516634051
TRA@	0.338351592339244		0.1393794273171705	0.6841976516634051
EDC3	0.3383352086567476		0.1393794273171705	0.6841976516634051
USP27X	0.33831875218632795		0.1393794273171705	0.6841976516634051
FCGR3A	0.33824519252015395		0.1393794273171705	0.6841976516634051
LOC152024	0.3381980372997361		0.13942931258106356	0.6841976516634051
EID-3	0.3381614157599559		0.13942931258106356	0.6841976516634051
LOC642398	0.3380876199427548		0.13952908310884965	0.6841976516634051
C1ORF114	0.3380365715305368		0.13952908310884965	0.6841976516634051
ATP6V0E	0.3379932761641821		0.13952908310884965	0.6841976516634051
C6ORF120	0.33796983047771223		0.13952908310884965	0.6841976516634051
RAB17	0.337942750318975		0.1395789683727427	0.6842748838346784
CALCA	0.3378620822163987		0.13977850942831488	0.6850855745721272
KIAA1702	0.3378100699305813		0.13982839469220792	0.6851489985344407
PCDHA9	0.3376296661578465		0.13992816521999402	0.6851489985344407
ZNF324B	0.33760421309643324		0.13992816521999402	0.6851489985344407
HIF3A	0.3375696209962853		0.13992816521999402	0.6851489985344407
IFNA5	0.3375470249053107		0.13997805048388706	0.6852258852258852
PDE6B	0.33750546876739973		0.1400279357477801	0.685302734375
LOC338588	0.3373490539517269		0.14027736206724534	0.6862649426689437
E2F3	0.3372983056987918		0.14032724733113838	0.6862649426689437
SF3A1	0.3372861016836779		0.14032724733113838	0.6862649426689437
LOC283480	0.33718529808573994		0.14042701785892447	0.6863127131027764
TRUB1	0.3370877508002429		0.14042701785892447	0.6863127131027764
CH25H	0.3369939334250834		0.14052678838671057	0.6863127131027764
ATXN3L	0.3369746363110944		0.1405766736506036	0.6863127131027764
FLJ32894	0.33691093452832505		0.1405766736506036	0.6863127131027764
KIF26B	0.33690803911673		0.1405766736506036	0.6863127131027764
LOC339529	0.33689982055094325		0.1405766736506036	0.6863127131027764
PPP1R1A	0.33665955809194986		0.14097575576174798	0.6880934989043097
C12ORF57	0.3365949505647559		0.14102564102564102	0.6881694255111976
ENY2	0.3364962717363733		0.14112541155342712	0.6884886833779509
FLJ33996	0.33645586299197044		0.14117529681732016	0.6885644768856448
LOC646725	0.33629702333348943		0.14137483787289234	0.6893699829725127
LOC221814	0.33626231715081467		0.1414247231367854	0.6894455252918288
ISOC1	0.33616305630640764		0.14152449366457148	0.6895964997569276
SGIP1	0.3361563506512648		0.14152449366457148	0.6895964997569276
TEX261	0.33608450119710126		0.14172403472014367	0.690400972053463
NSBP1	0.3359412664203606		0.14182380524792976	0.6907191448007775
FLJ39639	0.3359138142251698		0.1418736905118228	0.690794267670634
ITIH3	0.3358447984573201		0.14202334630350194	0.6911871813546977
MRPL51	0.33584378750322846		0.14202334630350194	0.6911871813546977
FLJ32310	0.3357296928515211		0.14222288735907412	0.691190706679574
FIBCD1	0.3356975579849757		0.14222288735907412	0.691190706679574
MTF1	0.3356838009106756		0.14222288735907412	0.691190706679574
CADPS	0.3356494584927411		0.14227277262296717	0.691190706679574
CD207	0.33562187010298883		0.14232265788686022	0.691190706679574
HIPK1	0.33559805370952267		0.14232265788686022	0.691190706679574
NUP54	0.33553953235233475		0.14237254315075326	0.691190706679574
IGFBP4	0.33552868751492376		0.14237254315075326	0.691190706679574
ZNF529	0.3355167146762351		0.1424224284146463	0.691190706679574
DLX6	0.3354566843528635		0.14247231367853935	0.691190706679574
FMR1NB	0.3354503500160714		0.14247231367853935	0.691190706679574
SELT	0.33544102871909587		0.14247231367853935	0.691190706679574
IGFBP3	0.33542823980010444		0.14247231367853935	0.691190706679574
TSR2	0.3353928254052579		0.1425221989424324	0.6912654246310186
EDA2R	0.33506059832980156		0.1429711663174698	0.6932752781809386
PPM1H	0.33492803633523405		0.143170707373042	0.694074969770254
NKG7	0.3348699066745523		0.14327047790082809	0.6943777030273905
RPS4X	0.334661086867675		0.14342013369250722	0.6943777030273905
HINT1	0.33465491168026584		0.14342013369250722	0.6943777030273905
ZNF12	0.33460991055412276		0.14342013369250722	0.6943777030273905
ACOX2	0.3345916551234232		0.14347001895640027	0.6943777030273905
TM4SF4	0.33430094803814686		0.1438192158036516	0.6943777030273905
NPBWR2	0.3342805727595164		0.1438192158036516	0.6943777030273905
CASKIN1	0.3342629624030441		0.1438192158036516	0.6943777030273905
NCOA6IP	0.3342286219048314		0.14386910106754464	0.6943777030273905
PSMA6	0.33420609602380597		0.14386910106754464	0.6943777030273905
C17ORF39	0.33413110941330093		0.14386910106754464	0.6943777030273905
ZNF197	0.33412646895769466		0.14386910106754464	0.6943777030273905
CHST2	0.33406012071176666		0.14386910106754464	0.6943777030273905
RANBP17	0.33402886635451784		0.14386910106754464	0.6943777030273905
JAKMIP1	0.33392491511746547		0.14396887159533073	0.6943777030273905
TINP1	0.3339206598118327		0.14396887159533073	0.6943777030273905
PPP1R3B	0.3338916514173776		0.14396887159533073	0.6943777030273905
